Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-06-28,Netherlands,,9,3,3,2,4,2,3,2,4,0,3,0,4
2021-06-29,Netherlands,,9,3,3,2,4,2,3,2,4,0,3,0,4
2021-06-30,Netherlands,,9,3,3,2,4,2,3,2,4,0,3,0,4
2021-06-01,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,New Zealand,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,New Zealand,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,New Zealand,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-02,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-03,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-04,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-05,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-06,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-07,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-08,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-09,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-10,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-11,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-12,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-13,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-14,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-15,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-16,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-17,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-18,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-19,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-20,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-21,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-22,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-23,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-24,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-25,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-26,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-27,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-28,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-29,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-30,New Zealand,,3,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-01,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-02,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-03,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-04,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-05,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-06,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-07,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-08,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-09,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-10,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-11,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-12,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-13,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-14,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-15,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-16,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-17,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-18,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-19,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-20,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-21,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-22,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-23,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-24,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-25,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-26,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-27,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-28,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-29,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-30,New Zealand,,4,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-01,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-02,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-03,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-04,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-05,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-06,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-07,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-08,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-09,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-10,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-11,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-12,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-13,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-14,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-15,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-16,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-17,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-18,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-19,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-20,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-21,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-22,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-23,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-24,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-25,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-26,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-27,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-28,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-29,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-30,New Zealand,,5,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-01,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-02,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-03,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-04,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-05,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-06,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-07,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-08,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-09,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-10,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-11,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-12,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-13,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-14,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-15,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-16,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-17,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-18,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-19,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-20,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-21,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-22,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-23,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-24,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-25,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-26,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-27,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-28,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-29,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-30,New Zealand,,6,3,0,0,0,0,0,0,0,0,0,1,0
2021-06-01,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-02,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-03,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-04,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-05,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-06,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-07,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-08,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-09,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-10,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-11,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-12,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-13,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-14,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-15,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-16,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-17,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-18,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-19,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-20,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-21,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-22,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-23,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-24,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-25,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-26,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-27,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-28,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-29,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-30,New Zealand,,7,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-01,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-02,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-03,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-04,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-05,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-06,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-07,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-08,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-09,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-10,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-11,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-12,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-13,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-14,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-15,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-16,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-17,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-18,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-19,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-20,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-21,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-22,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-23,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-24,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-25,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-26,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-27,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-28,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-29,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-30,New Zealand,,8,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-01,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-02,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-03,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-04,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-05,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-06,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-07,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-08,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-09,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-10,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-11,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-12,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-13,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-14,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-15,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-16,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-17,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-18,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-19,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-20,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-21,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-22,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-23,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-24,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-25,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-26,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-27,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-28,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-29,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-30,New Zealand,,9,3,0,0,0,0,0,0,0,0,0,2,0
2021-06-01,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Nicaragua,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Nicaragua,,1,0,0,0,0,0,0,0,0,0,0,0,0
